Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,1373.199951171875,1379.699951171875,1358.5999755859375,1371.550048828125,1311.242431640625,664707
2019-01-02,1367.0,1386.8499755859375,1361.5999755859375,1383.300048828125,1322.4759521484375,1233780
2019-01-03,1381.800048828125,1393.8499755859375,1378.0,1388.300048828125,1327.2559814453125,1636293
2019-01-04,1388.0,1401.4000244140625,1381.4000244140625,1385.8499755859375,1324.91357421875,1202397
2019-01-07,1386.0,1405.4000244140625,1383.75,1396.0,1334.6171875,1074373
2019-01-08,1401.0,1412.699951171875,1395.5,1401.25,1339.636474609375,1232440
2019-01-09,1402.5,1414.0,1397.1500244140625,1402.0,1340.353515625,973687
2019-01-10,1390.0,1400.0,1388.6500244140625,1396.3499755859375,1334.951904296875,1004783
2019-01-11,1399.75,1406.199951171875,1392.4000244140625,1403.6500244140625,1341.9307861328125,473391
2019-01-14,1404.0,1410.5999755859375,1385.449951171875,1388.5999755859375,1327.54248046875,1360800
2019-01-15,1388.5999755859375,1414.449951171875,1388.5999755859375,1405.949951171875,1344.1297607421875,1355920
2019-01-16,1410.0,1412.949951171875,1387.699951171875,1389.75,1328.64208984375,1189597
2019-01-17,1390.0,1398.5,1383.800048828125,1389.5999755859375,1328.49853515625,853829
2019-01-18,1391.0,1404.75,1383.0,1400.449951171875,1338.8714599609375,1092189
2019-01-21,1395.199951171875,1424.800048828125,1395.199951171875,1422.0999755859375,1359.569580078125,2513582
2019-01-22,1423.9000244140625,1432.050048828125,1375.25,1406.949951171875,1345.0858154296875,5483768
2019-01-23,1429.0,1429.449951171875,1390.0,1396.550048828125,1335.1431884765625,2702265
2019-01-24,1400.0,1413.5,1396.5,1401.8499755859375,1340.2098388671875,1562800
2019-01-25,1408.4000244140625,1413.699951171875,1353.300048828125,1372.1500244140625,1311.81591796875,1613548
2019-01-28,1375.0,1391.0,1366.8499755859375,1379.5,1318.8427734375,1590764
2019-01-29,1377.0,1400.0,1373.199951171875,1393.300048828125,1332.0360107421875,1061762
2019-01-30,1394.0,1416.800048828125,1372.0999755859375,1390.4000244140625,1329.2635498046875,1313152
2019-01-31,1400.0,1415.0,1391.050048828125,1412.5999755859375,1350.4873046875,1256050
2019-02-01,1412.4000244140625,1469.6500244140625,1408.199951171875,1457.199951171875,1393.126220703125,2077539
2019-02-04,1444.0,1452.800048828125,1434.0,1446.3499755859375,1382.7532958984375,735159
2019-02-05,1444.949951171875,1466.9000244140625,1443.0999755859375,1450.3499755859375,1386.5775146484375,786962
2019-02-06,1457.8499755859375,1476.199951171875,1452.300048828125,1469.4000244140625,1404.7899169921875,1088914
2019-02-07,1467.050048828125,1476.800048828125,1457.0,1472.449951171875,1407.7056884765625,697412
2019-02-08,1468.0,1480.0,1445.0,1448.800048828125,1385.0958251953125,1018518
2019-02-11,1447.9000244140625,1457.300048828125,1427.0,1437.0999755859375,1373.91015625,728051
2019-02-12,1438.5,1456.9000244140625,1435.25,1452.0999755859375,1388.25048828125,947583
2019-02-14,1417.6500244140625,1423.1500244140625,1396.5,1399.199951171875,1337.6767578125,915441
2019-02-15,1400.800048828125,1404.949951171875,1372.0999755859375,1393.5999755859375,1332.3228759765625,1113223
2019-02-18,1401.699951171875,1401.699951171875,1345.0,1380.050048828125,1319.3687744140625,1460282
2019-02-19,1372.050048828125,1396.949951171875,1371.0,1377.8499755859375,1317.265380859375,697530
2019-02-20,1380.0,1398.800048828125,1376.0,1396.9000244140625,1335.4775390625,843469
2019-02-21,1399.0,1407.8499755859375,1390.300048828125,1397.800048828125,1336.3382568359375,677142
2019-02-22,1399.0,1407.75,1384.199951171875,1397.800048828125,1336.3382568359375,801380
2019-02-25,1399.949951171875,1405.800048828125,1391.3499755859375,1398.25,1336.7684326171875,711217
