Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,1028.8529052734375,1030.727294921875,1015.000732421875,1024.9669189453125,1000.9630126953125,4873335
2019-01-02,1019.0238037109375,1030.4530029296875,1006.6802978515625,1011.6177368164062,987.9264526367188,7814409
2019-01-03,1012.6234741210938,1019.115234375,996.714111328125,999.1370849609375,975.7381591796875,8144143
2019-01-04,1003.3887329101562,1009.8347778320312,988.485107421875,1004.5316162109375,981.00634765625,9258272
2019-01-07,1012.1663208007812,1022.6354370117188,1006.6802978515625,1010.1090698242188,986.4531860351562,6030145
2019-01-08,1010.4290771484375,1014.8635864257812,1002.108642578125,1010.0176391601562,986.3638305664062,6152194
2019-01-09,1016.7379760742188,1021.3096313476562,1004.5773315429688,1015.5950927734375,991.8106689453125,6307118
2019-01-10,1012.85205078125,1015.8236694335938,1008.5089721679688,1012.6234741210938,988.90869140625,4462580
2019-01-11,1012.7149047851562,1018.3837890625,995.3425903320312,1003.9830322265625,980.4705810546875,7069530
2019-01-14,1001.1943359375,1006.22314453125,993.3310546875,1002.8401489257812,979.3544311523438,4497030
2019-01-15,1010.337646484375,1035.024658203125,1010.337646484375,1032.8759765625,1008.686767578125,11005703
2019-01-16,1037.767578125,1046.9110107421875,1033.5159912109375,1038.590576171875,1014.2676391601562,6980803
2019-01-17,1046.4080810546875,1049.5625,1033.1959228515625,1037.2647705078125,1012.9728393554688,8189538
2019-01-18,1050.3853759765625,1087.9644775390625,1037.9962158203125,1082.889892578125,1057.5294189453125,28090586
2019-01-21,1091.7132568359375,1133.726806640625,1086.821533203125,1131.6695556640625,1105.166748046875,24103407
2019-01-22,1127.235107421875,1140.127197265625,1115.1202392578125,1129.3380126953125,1102.8897705078125,18103715
2019-01-23,1127.646484375,1137.61279296875,1117.3145751953125,1121.2462158203125,1094.9874267578125,9656771
2019-01-24,1120.0576171875,1145.841796875,1115.577392578125,1140.5843505859375,1113.872802734375,14387743
2019-01-25,1143.327392578125,1156.3565673828125,1129.566650390625,1139.258544921875,1112.5780029296875,9351996
2019-01-28,1143.373046875,1148.356201171875,1117.6802978515625,1124.2177734375,1097.889404296875,9372151
2019-01-29,1125.5435791015625,1126.137939453125,1098.43359375,1106.9368896484375,1081.0133056640625,10202922
2019-01-30,1110.914306640625,1120.0576171875,1089.0616455078125,1093.267578125,1067.6641845703125,8582149
2019-01-31,1099.0279541015625,1124.35498046875,1098.1136474609375,1122.0234375,1095.7464599609375,11139650
2019-02-01,1128.28662109375,1147.487548828125,1121.9320068359375,1142.8701171875,1116.10498046875,10093661
2019-02-04,1140.1728515625,1185.8438720703125,1135.64697265625,1180.3121337890625,1152.670166015625,12764029
2019-02-05,1181.31787109375,1192.6556396484375,1169.0657958984375,1180.9063720703125,1153.25048828125,10239605
2019-02-06,1185.2037353515625,1204.7705078125,1183.3751220703125,1198.00439453125,1169.9481201171875,10293391
2019-02-07,1198.00439453125,1208.016357421875,1175.92333984375,1179.85498046875,1152.2237548828125,10075355
2019-02-08,1174.734619140625,1189.0897216796875,1163.259765625,1168.242919921875,1140.8836669921875,7115027
2019-02-11,1166.59716796875,1166.6885986328125,1143.8302001953125,1145.887451171875,1119.0517578125,8228950
2019-02-12,1144.287353515625,1163.3511962890625,1144.287353515625,1148.767578125,1121.8642578125,6999076
2019-02-14,1134.6868896484375,1134.6868896484375,1113.6572265625,1119.3260498046875,1093.1124267578125,7248302
2019-02-15,1124.400634765625,1142.824462890625,1109.9998779296875,1137.84130859375,1111.1939697265625,10497230
2019-02-18,1142.9158935546875,1145.2017822265625,1110.914306640625,1115.577392578125,1089.451416015625,10553069
2019-02-19,1113.6572265625,1133.498291015625,1107.4398193359375,1111.9200439453125,1085.8798828125,6829230
2019-02-20,1119.006103515625,1133.7725830078125,1114.571533203125,1128.6065673828125,1102.1756591796875,6888279
2019-02-21,1130.115234375,1150.0477294921875,1124.034912109375,1140.0814208984375,1113.3817138671875,11571474
2019-02-22,1137.978515625,1138.6185302734375,1120.971923828125,1126.7779541015625,1100.3896484375,9576235
2019-02-25,1130.115234375,1136.515625,1116.0802001953125,1126.732177734375,1100.34521484375,8588261
2019-02-26,1105.8853759765625,1129.01806640625,1102.685302734375,1115.7144775390625,1089.585205078125,11080266
