Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,25200.0,25200.0,24602.55078125,24847.19921875,23550.89453125,33677
2019-01-02,24790.0,25111.0,24330.0,24591.150390625,23308.19921875,29590
2019-01-03,24500.0,24700.0,23529.44921875,23614.099609375,22382.1171875,41968
2019-01-04,23800.0,24000.0,22532.599609375,22663.0,21480.64453125,72358
2019-01-07,22977.650390625,23498.80078125,21825.0,21907.55078125,20764.603515625,169813
2019-01-08,21970.0,23175.0,21601.19921875,23021.599609375,21820.53125,119344
2019-01-09,23061.0,23388.0,22762.349609375,23262.80078125,22049.15234375,64706
2019-01-10,23300.0,23399.0,22900.0,23176.349609375,21967.208984375,34167
2019-01-11,23176.349609375,23449.0,22734.05078125,23356.0,22137.484375,44616
2019-01-14,23191.0,23899.0,22960.44921875,23817.75,22575.146484375,46614
2019-01-15,24048.0,24266.5,23600.0,23760.599609375,22520.978515625,52568
2019-01-16,23725.5,24023.900390625,23110.0,23361.19921875,22142.41796875,60637
2019-01-17,23440.0,23559.80078125,23120.0,23265.75,22051.943359375,32601
2019-01-18,23345.0,23370.0,22851.80078125,22969.69921875,21771.337890625,32584
2019-01-21,22969.0,23340.05078125,22780.599609375,22954.19921875,21756.64453125,28852
2019-01-22,22501.0,23083.900390625,22415.0,22590.55078125,21411.96875,141081
2019-01-23,22504.5,22860.0,22501.5,22808.849609375,21618.8828125,37842
2019-01-24,22790.05078125,23325.0,22729.900390625,23172.94921875,21963.986328125,32985
2019-01-25,23324.80078125,23485.0,22605.05078125,22758.19921875,21570.87109375,51149
2019-01-28,22849.0,22900.0,22313.0,22370.80078125,21203.685546875,25359
2019-01-29,22370.80078125,22979.400390625,22350.0,22826.75,21635.849609375,25839
2019-01-30,22985.0,23375.94921875,22622.900390625,23157.69921875,21949.53125,30436
2019-01-31,23340.0,23493.849609375,22969.150390625,23370.0,22150.7578125,65841
2019-02-01,23360.0,24171.25,23300.599609375,24039.05078125,22784.904296875,48386
