Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,152.125,156.5,150.4250030517578,155.625,144.15017700195312,36564
2019-01-02,155.625,158.75,153.0500030517578,155.6999969482422,144.21963500976562,84996
2019-01-03,155.5,157.75,155.10000610351562,156.52499389648438,144.9838104248047,29514
2019-01-04,157.25,157.25,151.5,152.77499389648438,141.5102996826172,26840
2019-01-07,152.97500610351562,153.77499389648438,149.10000610351562,149.6750030517578,138.63888549804688,76824
2019-01-08,151.5,152.60000610351562,150.625,151.85000610351562,140.65354919433594,37884
2019-01-09,154.0,154.0,150.1750030517578,151.4499969482422,140.28298950195312,14688
2019-01-10,151.1999969482422,152.0,149.4499969482422,150.3249969482422,139.24095153808594,37440
2019-01-11,150.6750030517578,151.0,148.8249969482422,150.22500610351562,139.14830017089844,30976
2019-01-14,150.97500610351562,151.25,148.8000030517578,150.64999389648438,139.54200744628906,23432
2019-01-15,150.64999389648438,163.9250030517578,150.64999389648438,157.875,146.23426818847656,465142
2019-01-16,158.0,160.77499389648438,157.625,159.64999389648438,147.87840270996094,71980
2019-01-17,160.0749969482422,160.0749969482422,157.0500030517578,157.8249969482422,146.1879425048828,18282
2019-01-18,158.0,160.9499969482422,153.0,155.22500610351562,143.77969360351562,87526
2019-01-21,153.875,158.72500610351562,153.35000610351562,154.77499389648438,143.36282348632812,29956
2019-01-22,152.60000610351562,156.4499969482422,151.5,154.9499969482422,143.52493286132812,20412
2019-01-23,154.9250030517578,161.0,154.4250030517578,159.77499389648438,147.99417114257812,105110
2019-01-24,161.0,161.0,158.1999969482422,159.0,147.2762908935547,17832
2019-01-25,158.02499389648438,160.75,151.5500030517578,154.125,142.76077270507812,52812
2019-01-28,155.27499389648438,157.97500610351562,152.39999389648438,154.9250030517578,143.50180053710938,76530
2019-01-29,157.0,157.0,151.02499389648438,152.10000610351562,140.88507080078125,38508
2019-01-30,153.5500030517578,156.97500610351562,152.52499389648438,155.6750030517578,144.19650268554688,20068
2019-01-31,157.0,160.0,155.5,158.60000610351562,146.90582275390625,58164
2019-02-01,157.5,160.0,154.0,154.85000610351562,143.43231201171875,115288
2019-02-04,155.0,157.47500610351562,153.3000030517578,155.89999389648438,144.4049072265625,22996
2019-02-05,156.0749969482422,158.5,155.8249969482422,157.75,146.1184844970703,36676
2019-02-06,158.4499969482422,158.5,156.625,158.02499389648438,146.37319946289062,45228
2019-02-07,157.97500610351562,165.52499389648438,157.02499389648438,163.39999389648438,151.3518524169922,292912
2019-02-08,162.4499969482422,165.77499389648438,160.52499389648438,163.64999389648438,151.58346557617188,229140
2019-02-11,164.35000610351562,164.35000610351562,156.85000610351562,159.4250030517578,147.6699676513672,191236
2019-02-12,156.52499389648438,158.4250030517578,156.10000610351562,157.27499389648438,145.6785125732422,75234
2019-02-14,154.3249969482422,158.6999969482422,147.5,156.0500030517578,144.54385375976562,66798
2019-02-15,155.5,156.5,150.9499969482422,156.0749969482422,144.56695556640625,130044
2019-02-18,155.02499389648438,157.875,153.9250030517578,157.1750030517578,145.5858917236328,45236
2019-02-19,156.52499389648438,161.02499389648438,154.27499389648438,160.52499389648438,148.6888885498047,44652
2019-02-20,160.0,161.60000610351562,157.0500030517578,160.97500610351562,149.10569763183594,43530
2019-02-21,160.89999389648438,163.27499389648438,158.5500030517578,160.125,148.31837463378906,126310
2019-02-22,159.0,166.3249969482422,159.0,164.8249969482422,152.6718292236328,133368
2019-02-25,165.0,169.39999389648438,164.0,166.64999389648438,154.3622589111328,409560
2019-02-26,167.75,167.75,161.6999969482422,165.5500030517578,153.3433837890625,46610
2019-02-27,165.5500030517578,169.1750030517578,159.97500610351562,161.4499969482422,149.545654296875,132532
2019-02-28,162.5,164.5,161.5,163.10000610351562,151.07403564453125,26648
2019-03-01,163.10000610351562,167.5,162.5500030517578,167.02499389648438,154.70960998535156,206018
2019-03-05,165.22500610351562,172.5,165.22500610351562,171.5500030517578,158.90097045898438,284434
2019-03-06,173.0,175.0500030517578,166.75,167.8249969482422,155.45062255859375,140422
2019-03-07,167.4499969482422,170.6750030517578,167.125,168.72500610351562,156.2842559814453,62404
2019-03-08,170.125,170.5,166.52499389648438,168.27499389648438,155.867431640625,36626
2019-03-11,168.5,174.0,163.5,168.47500610351562,156.05270385742188,228076
2019-03-12,169.27499389648438,172.0,167.625,168.52499389648438,156.09901428222656,47258
2019-03-13,169.9499969482422,172.4499969482422,166.125,168.27499389648438,155.867431640625,68498
2019-03-14,170.77499389648438,170.77499389648438,166.64999389648438,168.85000610351562,156.4000701904297,47412
2019-03-15,167.9499969482422,171.77499389648438,163.0,166.4250030517578,154.15383911132812,98636
2019-03-18,163.10000610351562,165.85000610351562,161.52499389648438,164.10000610351562,152.00027465820312,61834
2019-03-19,163.0,168.0,163.0,165.5,153.29708862304688,58366
2019-03-20,165.5,167.97500610351562,165.5,166.9250030517578,154.6169891357422,44872
2019-03-22,166.77499389648438,170.35000610351562,164.125,168.375,155.96006774902344,71406
2019-03-25,166.9499969482422,170.75,161.25,170.1999969482422,157.65049743652344,67924
2019-03-26,170.1750030517578,172.75,167.75,171.72500610351562,159.0630645751953,114484
2019-03-27,172.5,178.5,170.625,177.0500030517578,163.99542236328125,271202
2019-03-28,178.9250030517578,182.0500030517578,175.5,178.9499969482422,165.7553253173828,272088
2019-04-01,182.5,186.9250030517578,181.0,184.9250030517578,171.28977966308594,265444
2019-04-02,186.9250030517578,186.9250030517578,178.52499389648438,180.0500030517578,166.7742156982422,73634
2019-04-03,178.10000610351562,180.0,174.5500030517578,175.6750030517578,162.72178649902344,59516
2019-04-04,176.0500030517578,177.875,171.5500030517578,174.125,161.28610229492188,62094
2019-04-05,174.25,177.60000610351562,174.25,176.60000610351562,163.57861328125,52838
2019-04-08,173.625,176.5,171.3249969482422,172.875,160.1282958984375,28862
2019-04-09,173.0,178.47500610351562,169.5,176.875,163.8333282470703,54876
2019-04-10,176.875,176.875,173.3000030517578,174.35000610351562,161.4945068359375,77748
2019-04-11,172.52499389648438,176.25,171.0500030517578,174.39999389648438,161.54080200195312,21324
2019-04-12,174.97500610351562,178.0,173.02499389648438,176.5500030517578,163.53228759765625,24626
2019-04-15,177.9499969482422,177.97500610351562,173.5500030517578,177.47500610351562,164.3890838623047,126034
2019-04-16,176.3000030517578,182.5,170.8249969482422,177.35000610351562,164.27334594726562,78436
2019-04-18,174.5,176.9499969482422,172.22500610351562,173.64999389648438,160.84609985351562,36348
2019-04-22,172.0,174.72500610351562,170.9499969482422,171.35000610351562,158.71571350097656,19364
2019-04-23,171.0500030517578,174.22500610351562,170.625,171.77499389648438,159.109375,18240
2019-04-24,174.35000610351562,180.0,171.0,173.9499969482422,161.12399291992188,202412
2019-04-25,173.0,177.97500610351562,172.0,175.0749969482422,162.1660614013672,52680
2019-04-26,175.5,175.625,172.52499389648438,173.22500610351562,160.45248413085938,39922
2019-04-30,172.5,175.0,170.875,172.1999969482422,159.5030517578125,28762
2019-05-02,170.0,176.5,170.0,171.5,158.8546600341797,34864
2019-05-03,171.5,173.8249969482422,171.0,172.52499389648438,159.80406188964844,21254
