Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,153.35000610351562,157.4499969482422,150.6999969482422,155.60000610351562,135.6810760498047,1061859
2019-01-02,154.3000030517578,156.25,152.0,152.35000610351562,132.84713745117188,601605
2019-01-03,153.10000610351562,153.6999969482422,148.0500030517578,149.64999389648438,130.49276733398438,602969
2019-01-04,149.75,151.3000030517578,148.10000610351562,149.35000610351562,130.23114013671875,655249
2019-01-07,151.60000610351562,151.64999389648438,148.25,148.8000030517578,129.7515869140625,440431
2019-01-08,152.0,153.4499969482422,150.60000610351562,152.0,132.54193115234375,961530
2019-01-09,152.60000610351562,154.4499969482422,148.10000610351562,149.5500030517578,130.40554809570312,626752
2019-01-10,149.5,150.5,148.5500030517578,149.10000610351562,130.01316833496094,335047
2019-01-11,149.64999389648438,149.64999389648438,146.6999969482422,147.25,128.39999389648438,388905
2019-01-14,148.85000610351562,148.89999389648438,146.4499969482422,147.5500030517578,128.66159057617188,300631
2019-01-15,148.10000610351562,152.4499969482422,147.25,151.25,131.88790893554688,644816
2019-01-16,151.75,155.0,150.5,152.35000610351562,132.84713745117188,896144
2019-01-17,154.14999389648438,154.85000610351562,151.5500030517578,153.25,133.63189697265625,589824
2019-01-18,153.89999389648438,153.89999389648438,148.5500030517578,149.60000610351562,130.4491424560547,429951
2019-01-21,149.89999389648438,152.0,148.60000610351562,150.25,131.0159454345703,544481
2019-01-22,149.3000030517578,150.6999969482422,146.89999389648438,148.3000030517578,129.31556701660156,413473
2019-01-23,148.14999389648438,148.89999389648438,146.5500030517578,147.0,128.18199157714844,327872
2019-01-24,147.14999389648438,147.5,142.0,143.3000030517578,124.95565032958984,606997
2019-01-25,144.1999969482422,144.75,141.85000610351562,142.4499969482422,124.21444702148438,417914
2019-01-28,142.0,142.0,124.0,126.05000305175781,109.91388702392578,1861023
2019-01-29,126.80000305175781,130.0,124.05000305175781,125.94999694824219,109.8266830444336,907925
