Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,1050.0,1065.5,1044.4000244140625,1062.6500244140625,1028.0631103515625,1089418
2019-01-02,1067.0,1067.5999755859375,1049.5999755859375,1056.550048828125,1022.1616821289062,581675
2019-01-03,1051.25,1074.9000244140625,1038.550048828125,1044.9000244140625,1010.8908081054688,719581
2019-01-04,1045.0,1067.4000244140625,1035.199951171875,1062.699951171875,1028.111328125,664139
2019-01-07,1066.0,1073.949951171875,1058.699951171875,1062.050048828125,1027.4827880859375,221617
2019-01-08,1062.0,1067.0,1050.0,1052.300048828125,1018.050048828125,234628
2019-01-09,1053.9000244140625,1064.3499755859375,1046.5,1053.550048828125,1019.25927734375,493735
2019-01-10,1058.0,1075.0,1052.0,1071.050048828125,1036.1898193359375,355342
2019-01-11,1074.0999755859375,1075.0,1051.8499755859375,1057.8499755859375,1023.4192504882812,310999
2019-01-14,1052.0999755859375,1065.449951171875,1039.800048828125,1054.0999755859375,1019.7913818359375,311359
2019-01-15,1062.5,1072.449951171875,1057.0,1063.050048828125,1028.4503173828125,273505
2019-01-16,1071.0,1071.0,1050.050048828125,1060.550048828125,1026.031494140625,240413
2019-01-17,1060.0,1069.800048828125,1052.0,1064.800048828125,1030.14306640625,499832
2019-01-18,1067.949951171875,1067.949951171875,1050.0,1054.75,1020.4202880859375,117785
2019-01-21,1054.699951171875,1058.699951171875,1040.0,1044.800048828125,1010.7943115234375,172091
2019-01-22,1040.0,1059.9000244140625,1037.0,1049.5,1015.3412475585938,404084
2019-01-23,1045.1500244140625,1053.6500244140625,1042.050048828125,1045.0,1010.9876098632812,183900
2019-01-24,1044.0,1054.1500244140625,1017.0499877929688,1027.949951171875,994.4924926757812,361633
2019-01-25,1027.0,1045.0,1019.5,1029.75,996.2338256835938,213256
2019-01-28,1025.800048828125,1025.800048828125,977.5999755859375,991.4500122070312,965.7454223632812,319557
2019-01-29,982.0,1016.4500122070312,982.0,1011.9500122070312,985.714111328125,369442
2019-01-30,1019.0,1020.5499877929688,999.0,1013.4500122070312,987.175048828125,191122
2019-01-31,1016.0999755859375,1034.800048828125,1003.75,1030.0999755859375,1003.393310546875,281070
2019-02-01,1031.0,1044.4000244140625,1020.2999877929688,1031.0999755859375,1004.367431640625,236484
2019-02-04,1025.0,1037.449951171875,1010.8499755859375,1023.2999877929688,996.7697143554688,284828
2019-02-05,1024.0,1032.0,990.0,994.5999755859375,968.813720703125,525443
2019-02-06,995.5999755859375,1030.8499755859375,990.0,1020.5499877929688,994.0909423828125,1126560
2019-02-07,1045.0,1098.5,1025.0,1047.5999755859375,1020.439697265625,2395193
2019-02-08,1052.8499755859375,1063.199951171875,1026.800048828125,1030.800048828125,1004.0752563476562,398951
2019-02-11,1025.5,1040.0,991.0,1029.800048828125,1003.1011962890625,635815
2019-02-12,1036.800048828125,1048.5999755859375,1005.0,1012.7999877929688,986.5419921875,356646
2019-02-14,978.0,991.9500122070312,975.5499877929688,986.0499877929688,960.4855346679688,449220
2019-02-15,983.5,986.0499877929688,953.75,962.0499877929688,937.107666015625,587397
2019-02-18,963.7999877929688,970.7999877929688,941.25,944.0999755859375,919.6229858398438,407717
2019-02-19,939.25,959.9000244140625,935.7000122070312,944.7999877929688,920.3048706054688,437163
2019-02-20,950.0,969.7000122070312,946.9000244140625,966.5999755859375,941.5396118164062,500969
2019-02-21,967.0,991.0,944.5,986.4500122070312,960.8751831054688,911063
